Unnamed: 0,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Fulfillment Days
8974,2022-08-21,2023-02-15,Standard Class,130512,United States,Allentown,Pennsylvania,18103,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,178
8975,2022-08-21,2023-02-15,Standard Class,130512,United States,Allentown,Pennsylvania,18103,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,178
8976,2022-12-25,2023-06-20,Standard Class,144890,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,177
8977,2024-07-09,2025-01-04,Standard Class,145128,United States,Lafayette,Indiana,47905,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,179
8978,2024-10-12,2025-04-04,Same Day,149146,United States,Monroe,North Carolina,28110,Sugar,Gulf,Hair Toffee,9.0,2,7.0,2.0,The Other Factory,35.1175,-89.971107,174
8979,2023-05-03,2023-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,175
8980,2023-05-03,2023-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,175
8981,2023-05-03,2023-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,175
8982,2023-05-03,2023-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,175
8983,2023-05-03,2023-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,175
8984,2023-05-03,2023-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,175
8985,2021-09-29,2022-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,178
8986,2021-09-29,2022-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Other,Atlantic,Kazookles,6.5,2,0.5,6.0,The Other Factory,35.1175,-89.971107,178
8987,2021-09-29,2022-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,178
8988,2021-09-29,2022-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Other,Atlantic,Wonka Gum,13.75,11,7.15,6.6,Secret Factory,41.446333,-90.565487,178
8989,2021-09-29,2022-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,178
8990,2021-09-29,2022-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,178
8991,2021-11-01,2022-05-01,Standard Class,126907,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,181
8992,2021-12-20,2022-06-15,Second Class,163412,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,177
8993,2022-03-26,2022-09-18,Second Class,116981,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,176
8994,2022-03-26,2022-09-18,Second Class,116981,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,176
8995,2022-08-28,2023-02-23,Standard Class,107902,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54,Wicked Choccy's,32.076176,-81.088371,179
8996,2022-12-19,2023-06-12,Second Class,100685,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,175
8997,2022-12-19,2023-06-12,Second Class,100685,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,175
8998,2022-12-19,2023-06-12,Second Class,100685,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,175
8999,2023-02-01,2023-07-30,Standard Class,154067,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,179
9000,2023-09-22,2024-03-19,Standard Class,125724,United States,Broomfield,Colorado,80020,Chocolate,Pacific,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,179
9001,2023-09-22,2024-03-19,Standard Class,125724,Canada,Regina,Saskatchewan,S0G,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,179
9002,2023-10-28,2024-04-26,Standard Class,144393,United States,Greenville,North Carolina,27834,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,181
9003,2024-05-30,2024-11-25,Standard Class,120614,United States,Los Angeles,California,90004,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,179
9004,2024-07-20,2025-01-14,Standard Class,150497,United States,Maple Grove,Minnesota,55369,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,178
9005,2024-09-22,2025-03-20,Standard Class,125724,Canada,Regina,Saskatchewan,S0G,Chocolate,Pacific,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,179
9006,2024-12-05,2025-06-03,Standard Class,105235,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,180
9007,2024-12-05,2025-06-03,Standard Class,105235,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,180
9008,2024-12-05,2025-06-03,Standard Class,105235,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,180
9009,2022-06-18,2022-12-14,Standard Class,122287,United States,Peoria,Arizona,85345,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,179
9010,2022-06-18,2022-12-14,Standard Class,122287,United States,Peoria,Arizona,85345,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,179
9011,2022-06-18,2022-12-14,Standard Class,122287,United States,Peoria,Arizona,85345,Chocolate,Pacific,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,179
9012,2022-06-18,2022-12-14,Standard Class,122287,United States,Peoria,Arizona,85345,Sugar,Pacific,Fizzy Lifting Drinks,11.25,3,6.75,4.5,Sugar Shack,48.11914,-96.18115,179
9013,2022-09-11,2023-03-10,Standard Class,125934,United States,Paterson,New Jersey,07501,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,180
9014,2022-09-11,2023-03-10,Standard Class,125934,United States,Paterson,New Jersey,07501,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,180
9015,2022-09-11,2023-03-10,Standard Class,125934,United States,Paterson,New Jersey,07501,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,180
9016,2022-09-11,2023-03-10,Standard Class,125934,United States,Paterson,New Jersey,07501,Other,Atlantic,Wonka Gum,3.75,3,1.95,1.8,Secret Factory,41.446333,-90.565487,180
9017,2022-09-11,2023-03-10,Standard Class,125934,United States,Paterson,New Jersey,07501,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,180
9018,2022-11-20,2023-05-18,Standard Class,144652,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,179
9019,2023-06-26,2023-12-16,Same Day,118101,United States,Roseville,Michigan,48066,Chocolate,Interior,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,173
9020,2023-06-26,2023-12-16,Same Day,118101,United States,Roseville,Michigan,48066,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,32.076176,-81.088371,173
9021,2023-06-26,2023-12-16,Same Day,118101,United States,Roseville,Michigan,48066,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,173
9022,2024-02-06,2024-08-05,Standard Class,154102,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,181
9023,2024-09-10,2025-03-08,Standard Class,152093,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,179
9024,2021-05-06,2021-11-01,Standard Class,154879,United States,Los Angeles,California,90004,Chocolate,Pacific,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,179
9025,2021-05-06,2021-11-01,Standard Class,154879,United States,Los Angeles,California,90004,Other,Pacific,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,41.446333,-90.565487,179
9026,2022-11-27,2023-05-23,Standard Class,125234,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,177
9027,2022-11-27,2023-05-23,Standard Class,125234,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,177
9028,2022-12-27,2023-06-22,Standard Class,117415,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,177
9029,2022-12-27,2023-06-22,Standard Class,117415,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,177
9030,2022-12-27,2023-06-22,Standard Class,117415,United States,Houston,Texas,77041,Other,Interior,Kazookles,29.25,9,2.25,27.0,The Other Factory,35.1175,-89.971107,177
9031,2022-12-27,2023-06-22,Standard Class,117415,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,177
9032,2023-05-15,2023-11-09,Standard Class,146570,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,178
9033,2023-05-15,2023-11-09,Standard Class,146570,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,178
9034,2023-05-15,2023-11-09,Standard Class,146570,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,32.076176,-81.088371,178
9035,2023-09-26,2024-03-22,Standard Class,169957,United States,Covington,Washington,98042,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036,178
9036,2023-09-26,2024-03-22,Standard Class,169957,United States,Covington,Washington,98042,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,178
9037,2023-09-26,2024-03-22,Standard Class,169957,United States,Covington,Washington,98042,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,178
9038,2023-11-18,2024-05-14,Standard Class,119963,United States,Pasadena,Texas,77506,Chocolate,Interior,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,178
9039,2023-11-18,2024-05-14,Standard Class,119963,United States,Pasadena,Texas,77506,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,178
9040,2023-11-18,2024-05-14,Standard Class,119963,United States,Pasadena,Texas,77506,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,178
9041,2023-11-18,2024-05-14,Standard Class,119963,United States,Pasadena,Texas,77506,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,178
9042,2024-10-12,2025-04-08,Standard Class,152702,United States,Rockford,Illinois,61107,Chocolate,Interior,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,Wicked Choccy's,32.076176,-81.088371,178
9043,2022-10-11,2023-04-09,Standard Class,108966,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,180
9044,2022-10-11,2023-04-09,Standard Class,108966,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,180
9045,2022-12-04,2023-06-01,Standard Class,161718,United States,Hempstead,New York,11550,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,179
9046,2022-12-04,2023-06-01,Standard Class,161718,United States,Hempstead,New York,11550,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,179
9047,2022-12-04,2023-06-01,Standard Class,161718,United States,Hempstead,New York,11550,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,179
9048,2022-12-04,2023-06-01,Standard Class,161718,United States,Hempstead,New York,11550,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,179
9049,2024-01-14,2024-07-11,Standard Class,149076,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,179
9050,2024-04-23,2024-10-17,First Class,101700,United States,Greeley,Colorado,80634,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,177
9051,2024-04-23,2024-10-17,First Class,101700,United States,Greeley,Colorado,80634,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,177
9052,2024-09-09,2025-03-07,Standard Class,147228,United States,Columbia,Tennessee,38401,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,179
9053,2024-09-09,2025-03-07,Standard Class,147228,United States,Columbia,Tennessee,38401,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,179
9054,2024-09-09,2025-03-07,Standard Class,147228,United States,Columbia,Tennessee,38401,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,179
9055,2024-09-09,2025-03-07,Standard Class,147228,United States,Columbia,Tennessee,38401,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,179
9056,2024-12-01,2025-05-31,Standard Class,166926,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,181
9057,2024-12-01,2025-05-31,Standard Class,166926,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,181
9058,2021-10-13,2022-04-09,Standard Class,123316,United States,Mount Vernon,New York,10550,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,178
9059,2023-03-14,2023-09-08,Standard Class,102134,United States,Green Bay,Wisconsin,54302,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,178
9060,2023-03-26,2023-09-19,Standard Class,123666,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,177
9061,2023-04-21,2023-10-16,Standard Class,103646,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,178
9062,2023-04-21,2023-10-16,Standard Class,103646,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,32.076176,-81.088371,178
9063,2023-04-21,2023-10-16,Standard Class,103646,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,178
9064,2023-10-09,2024-04-02,Second Class,128909,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,176
9065,2023-10-09,2024-04-02,Second Class,128909,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,176
9066,2024-02-06,2024-08-04,Standard Class,101840,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,180
9067,2024-02-06,2024-08-04,Standard Class,101840,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,180
9068,2021-09-08,2022-03-05,Standard Class,123127,United States,Long Beach,New York,11561,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,178
9069,2021-12-30,2022-06-24,Second Class,104738,United States,Laredo,Texas,78041,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,176
9070,2021-12-30,2022-06-24,Second Class,104738,United States,Laredo,Texas,78041,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,176
9071,2021-12-30,2022-06-24,Second Class,104738,United States,Laredo,Texas,78041,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,176
9072,2021-12-30,2022-06-24,Second Class,104738,United States,Laredo,Texas,78041,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,176
9073,2021-12-30,2022-06-24,Second Class,104738,United States,Laredo,Texas,78041,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,176
9074,2022-01-06,2022-07-05,Standard Class,149636,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,180
9075,2022-01-06,2022-07-05,Standard Class,149636,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,180
9076,2022-09-14,2023-03-10,Standard Class,131597,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,177
9077,2023-12-08,2024-06-05,Standard Class,131289,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,180
9078,2023-12-08,2024-06-05,Standard Class,131289,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,180
9079,2023-12-08,2024-06-05,Standard Class,131289,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,32.881893,-111.768036,180
9080,2024-08-27,2025-02-20,First Class,162208,United States,Tampa,Florida,33614,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,177
9081,2024-09-07,2025-03-04,Standard Class,148929,United States,New York City,New York,10011,Other,Atlantic,Wonka Gum,10.0,8,5.2,4.8,Secret Factory,41.446333,-90.565487,178
